source_id,series_id,event_time,available_at,observed_value,revision_id,change,change_percent,close,high,low,open,symbol,volume,vwap
financial_modeling_prep,SPY,2021-12-01T00:00:00Z,2021-12-01T21:00:00Z,450.5,0,-11.14,-2.41,450.5,464.67,450.29,461.64,SPY,131939200,456.78
financial_modeling_prep,SPY,2021-12-02T00:00:00Z,2021-12-02T21:00:00Z,457.4,0,6.67,1.48,457.4,459.07,450.31,450.73,SPY,127637800,454.38
financial_modeling_prep,SPY,2021-12-03T00:00:00Z,2021-12-03T21:00:00Z,453.42,0,-5.75,-1.25,453.42,460.3,448.92,459.17,SPY,137331600,455.45
financial_modeling_prep,SPY,2021-12-06T00:00:00Z,2021-12-06T21:00:00Z,458.79,0,2.66,0.58317,458.79,460.79,453.56,456.13,SPY,98977500,457.32
financial_modeling_prep,SPY,2021-12-07T00:00:00Z,2021-12-07T21:00:00Z,468.28,0,3.87,0.83332,468.28,468.88,458.65,464.41,SPY,95484700,465.06
financial_modeling_prep,SPY,2021-12-08T00:00:00Z,2021-12-08T21:00:00Z,469.52,0,0.82,0.17495,469.52,470,466.83,468.7,SPY,72238800,468.76
financial_modeling_prep,SPY,2021-12-09T00:00:00Z,2021-12-09T21:00:00Z,466.35,0,-1.8,-0.38449,466.35,469.63,466.14,468.15,SPY,61272600,467.57
financial_modeling_prep,SPY,2021-12-10T00:00:00Z,2021-12-10T21:00:00Z,470.74,0,1.51,0.3218,470.74,470.9,466.51,469.23,SPY,77159800,469.35
financial_modeling_prep,SPY,2021-12-13T00:00:00Z,2021-12-13T21:00:00Z,466.57,0,-3.62,-0.7699,466.57,470.56,466.27,470.19,SPY,87724700,468.4
financial_modeling_prep,SPY,2021-12-14T00:00:00Z,2021-12-14T21:00:00Z,463.36,0,0.27,0.058304,463.36,465.74,460.25,463.09,SPY,97264100,463.11
financial_modeling_prep,SPY,2021-12-15T00:00:00Z,2021-12-15T21:00:00Z,470.6,0,7.18,1.55,470.6,470.86,460.74,463.42,SPY,116899300,466.4
financial_modeling_prep,SPY,2021-12-16T00:00:00Z,2021-12-16T21:00:00Z,466.45,0,-6.12,-1.3,466.45,472.87,464.8,472.57,SPY,116568600,469.17
financial_modeling_prep,SPY,2021-12-17T00:00:00Z,2021-12-17T21:00:00Z,459.87,0,-1.68,-0.36399,459.87,464.74,458.06,461.55,SPY,135511600,461.05
financial_modeling_prep,SPY,2021-12-20T00:00:00Z,2021-12-20T21:00:00Z,454.98,0,0.5,0.11002,454.98,455.4,451.14,454.48,SPY,107134800,454
financial_modeling_prep,SPY,2021-12-21T00:00:00Z,2021-12-21T21:00:00Z,463.06,0,4.45,0.97032,463.06,463.21,456.31,458.61,SPY,69806300,460.3
financial_modeling_prep,SPY,2021-12-22T00:00:00Z,2021-12-22T21:00:00Z,467.69,0,4.9,1.06,467.69,467.81,462.58,462.79,SPY,58890200,465.22
financial_modeling_prep,SPY,2021-12-23T00:00:00Z,2021-12-23T21:00:00Z,470.6,0,1.85,0.39467,470.6,472.19,468.64,468.75,SPY,56439700,470.05
financial_modeling_prep,SPY,2021-12-27T00:00:00Z,2021-12-27T21:00:00Z,477.26,0,5.2,1.1,477.26,477.31,472.01,472.06,SPY,56808600,474.66
financial_modeling_prep,SPY,2021-12-28T00:00:00Z,2021-12-28T21:00:00Z,476.87,0,-0.85,-0.17793,476.87,478.81,476.06,477.72,SPY,47274600,477.36
financial_modeling_prep,SPY,2021-12-29T00:00:00Z,2021-12-29T21:00:00Z,477.48,0,0.5,0.10483,477.48,478.56,475.92,476.98,SPY,54503000,477.24
financial_modeling_prep,SPY,2021-12-30T00:00:00Z,2021-12-30T21:00:00Z,476.16,0,-1.77,-0.37035,476.16,479,475.67,477.93,SPY,55329000,477.19
financial_modeling_prep,SPY,2021-12-31T00:00:00Z,2021-12-31T21:00:00Z,474.96,0,-0.68,-0.14297,474.96,476.86,474.67,475.64,SPY,65237400,475.53
financial_modeling_prep,SPY,2022-01-03T00:00:00Z,2022-01-03T21:00:00Z,477.71,0,1.41,0.29603,477.71,477.85,473.85,476.3,SPY,72668200,476.43
financial_modeling_prep,SPY,2022-01-04T00:00:00Z,2022-01-04T21:00:00Z,477.55,0,-1.67,-0.34848,477.55,479.98,475.58,479.22,SPY,71178700,478.08
financial_modeling_prep,SPY,2022-01-05T00:00:00Z,2022-01-05T21:00:00Z,468.38,0,-8.78,-1.84,468.38,477.98,468.28,477.16,SPY,104538900,472.95
financial_modeling_prep,SPY,2022-01-06T00:00:00Z,2022-01-06T21:00:00Z,467.94,0,0.05,0.01068627,467.94,470.82,465.43,467.89,SPY,86858900,468.02
financial_modeling_prep,SPY,2022-01-07T00:00:00Z,2022-01-07T21:00:00Z,466.09,0,-1.86,-0.39748,466.09,469.2,464.65,467.95,SPY,85111600,466.97
financial_modeling_prep,SPY,2022-01-10T00:00:00Z,2022-01-10T21:00:00Z,465.51,0,2.81,0.6073,465.51,465.74,456.6,462.7,SPY,119362000,462.64
financial_modeling_prep,SPY,2022-01-11T00:00:00Z,2022-01-11T21:00:00Z,469.75,0,4.52,0.97156,469.75,469.85,462.05,465.23,SPY,74303100,466.72
financial_modeling_prep,SPY,2022-01-12T00:00:00Z,2022-01-12T21:00:00Z,471.02,0,-0.57,-0.12087,471.02,473.2,468.94,471.59,SPY,67605400,471.19
financial_modeling_prep,SPY,2022-01-13T00:00:00Z,2022-01-13T21:00:00Z,464.53,0,-7.66,-1.62,464.53,472.88,463.44,472.19,SPY,91173100,468.26
financial_modeling_prep,SPY,2022-01-14T00:00:00Z,2022-01-14T21:00:00Z,464.72,0,3.53,0.76541,464.72,465.09,459.9,461.19,SPY,95890900,462.72
financial_modeling_prep,SPY,2022-01-18T00:00:00Z,2022-01-18T21:00:00Z,456.49,0,-3.25,-0.70692,456.49,459.96,455.31,459.74,SPY,109709100,457.87
financial_modeling_prep,SPY,2022-01-19T00:00:00Z,2022-01-19T21:00:00Z,451.75,0,-6.38,-1.39,451.75,459.61,451.46,458.13,SPY,109357600,455.24
financial_modeling_prep,SPY,2022-01-20T00:00:00Z,2022-01-20T21:00:00Z,446.75,0,-7,-1.54,446.75,458.74,444.5,453.75,SPY,122379700,450.93
financial_modeling_prep,SPY,2022-01-21T00:00:00Z,2022-01-21T21:00:00Z,437.98,0,-7.58,-1.7,437.98,448.06,437.95,445.56,SPY,202271200,442.39
financial_modeling_prep,SPY,2022-01-24T00:00:00Z,2022-01-24T21:00:00Z,439.84,0,7.81,1.81,439.84,440.38,420.76,432.03,SPY,251783900,433.25
financial_modeling_prep,SPY,2022-01-25T00:00:00Z,2022-01-25T21:00:00Z,434.47,0,1.41,0.32559,434.47,439.72,427.15,433.06,SPY,167997300,433.6
financial_modeling_prep,SPY,2022-01-26T00:00:00Z,2022-01-26T21:00:00Z,433.38,0,-7.34,-1.67,433.38,444.04,428.86,440.72,SPY,186391100,436.75
financial_modeling_prep,SPY,2022-01-27T00:00:00Z,2022-01-27T21:00:00Z,431.24,0,-7.02,-1.6,431.24,441.59,429.45,438.26,SPY,149878300,435.14
financial_modeling_prep,SPY,2022-01-28T00:00:00Z,2022-01-28T21:00:00Z,441.95,0,9.27,2.14,441.95,442,427.82,432.68,SPY,164457400,436.11
financial_modeling_prep,SPY,2022-01-31T00:00:00Z,2022-01-31T21:00:00Z,449.91,0,8.67,1.96,449.91,450.28,439.81,441.24,SPY,152251400,445.31
financial_modeling_prep,SPY,2022-02-01T00:00:00Z,2022-02-01T21:00:00Z,452.95,0,2.27,0.50368,452.95,453.63,446.94,450.68,SPY,123155400,451.05
financial_modeling_prep,SPY,2022-02-02T00:00:00Z,2022-02-02T21:00:00Z,457.35,0,1.85,0.40615,457.35,458.12,453.05,455.5,SPY,117361000,456
financial_modeling_prep,SPY,2022-02-03T00:00:00Z,2022-02-03T21:00:00Z,446.6,0,-4.35,-0.96463,446.6,452.97,445.71,450.95,SPY,118024400,449.06
financial_modeling_prep,SPY,2022-02-04T00:00:00Z,2022-02-04T21:00:00Z,448.7,0,2.35,0.52649,448.7,452.78,443.83,446.35,SPY,118454400,447.92
financial_modeling_prep,SPY,2022-02-07T00:00:00Z,2022-02-07T21:00:00Z,447.26,0,-2.25,-0.50055,447.26,450.99,445.85,449.51,SPY,84472900,448.4
financial_modeling_prep,SPY,2022-02-08T00:00:00Z,2022-02-08T21:00:00Z,450.94,0,4.21,0.9424,450.94,451.92,445.22,446.73,SPY,81012000,448.7
financial_modeling_prep,SPY,2022-02-09T00:00:00Z,2022-02-09T21:00:00Z,457.54,0,2.32,0.50964,457.54,457.88,455.01,455.22,SPY,92589900,456.41
financial_modeling_prep,SPY,2022-02-10T00:00:00Z,2022-02-10T21:00:00Z,449.32,0,-2.02,-0.44756,449.32,457.71,447.2,451.34,SPY,140103700,451.39
financial_modeling_prep,SPY,2022-02-11T00:00:00Z,2022-02-11T21:00:00Z,440.46,0,-8.95,-1.99,440.46,451.61,438.94,449.41,SPY,153214600,445.1
financial_modeling_prep,SPY,2022-02-14T00:00:00Z,2022-02-14T21:00:00Z,439.02,0,-0.9,-0.20458,439.02,441.6,435.34,439.92,SPY,123006300,438.97
financial_modeling_prep,SPY,2022-02-15T00:00:00Z,2022-02-15T21:00:00Z,446.1,0,2.37,0.53411,446.1,446.28,443.18,443.73,SPY,88482700,444.82
financial_modeling_prep,SPY,2022-02-16T00:00:00Z,2022-02-16T21:00:00Z,446.6,0,2.67,0.60145,446.6,448.06,441.94,443.93,SPY,84863600,445.13
financial_modeling_prep,SPY,2022-02-17T00:00:00Z,2022-02-17T21:00:00Z,437.06,0,-6.16,-1.39,437.06,446.57,436.42,443.22,SPY,102259100,440.82
financial_modeling_prep,SPY,2022-02-18T00:00:00Z,2022-02-18T21:00:00Z,434.23,0,-3.1,-0.70885,434.23,438.66,431.82,437.33,SPY,132642900,435.51
financial_modeling_prep,SPY,2022-02-22T00:00:00Z,2022-02-22T21:00:00Z,429.57,0,-2.32,-0.53717,429.57,435.5,425.86,431.89,SPY,124391800,430.71
financial_modeling_prep,SPY,2022-02-23T00:00:00Z,2022-02-23T21:00:00Z,421.95,0,-10.71,-2.48,421.95,433.26,421.35,432.66,SPY,132578000,427.31
financial_modeling_prep,SPY,2022-02-24T00:00:00Z,2022-02-24T21:00:00Z,428.3,0,17.28,4.2,428.3,428.76,410.64,411.02,SPY,213942900,419.68
financial_modeling_prep,SPY,2022-02-25T00:00:00Z,2022-02-25T21:00:00Z,437.75,0,8.14,1.89,437.75,437.84,427.86,429.61,SPY,121804500,433.26
financial_modeling_prep,SPY,2022-02-28T00:00:00Z,2022-02-28T21:00:00Z,436.63,0,4.6,1.06,436.63,438.2,430.7,432.03,SPY,145615000,434.39
financial_modeling_prep,SPY,2022-03-01T00:00:00Z,2022-03-01T21:00:00Z,429.98,0,-5.06,-1.16,429.98,437.17,427.11,435.04,SPY,137785900,432.33
financial_modeling_prep,SPY,2022-03-02T00:00:00Z,2022-03-02T21:00:00Z,437.89,0,5.52,1.28,437.89,439.72,431.57,432.37,SPY,117726500,435.39
financial_modeling_prep,SPY,2022-03-03T00:00:00Z,2022-03-03T21:00:00Z,435.71,0,-4.76,-1.08,435.71,441.11,433.8,440.47,SPY,105501700,437.77
financial_modeling_prep,SPY,2022-03-04T00:00:00Z,2022-03-04T21:00:00Z,432.17,0,0.42,0.09727852,432.17,433.37,427.88,431.75,SPY,113978200,431.29
financial_modeling_prep,SPY,2022-03-07T00:00:00Z,2022-03-07T21:00:00Z,419.43,0,-12.12,-2.81,419.43,432.3,419.36,431.55,SPY,137896600,425.66
financial_modeling_prep,SPY,2022-03-08T00:00:00Z,2022-03-08T21:00:00Z,416.25,0,-3.37,-0.80311,416.25,427.21,415.12,419.62,SPY,164772700,419.55
financial_modeling_prep,SPY,2022-03-09T00:00:00Z,2022-03-09T21:00:00Z,427.41,0,2.27,0.53394,427.41,429.51,422.82,425.14,SPY,116990800,426.22
financial_modeling_prep,SPY,2022-03-10T00:00:00Z,2022-03-10T21:00:00Z,425.48,0,2.96,0.70056,425.48,426.43,420.44,422.52,SPY,93972700,423.72
financial_modeling_prep,SPY,2022-03-11T00:00:00Z,2022-03-11T21:00:00Z,420.07,0,-8.05,-1.88,420.07,428.77,419.53,428.12,SPY,95636300,424.12
financial_modeling_prep,SPY,2022-03-14T00:00:00Z,2022-03-14T21:00:00Z,417.0,0,-3.89,-0.92423,417,424.55,415.79,420.89,SPY,95729200,419.56
financial_modeling_prep,SPY,2022-03-15T00:00:00Z,2022-03-15T21:00:00Z,426.17,0,6.4,1.52,426.17,426.84,418.42,419.77,SPY,106219100,422.8
financial_modeling_prep,SPY,2022-03-16T00:00:00Z,2022-03-16T21:00:00Z,435.62,0,5.73,1.33,435.62,435.68,424.8,429.89,SPY,144954800,431.5
financial_modeling_prep,SPY,2022-03-17T00:00:00Z,2022-03-17T21:00:00Z,441.07,0,7.48,1.73,441.07,441.07,433.19,433.59,SPY,102676900,437.23
financial_modeling_prep,SPY,2022-03-18T00:00:00Z,2022-03-18T21:00:00Z,444.52,0,6.52,1.49,444.52,444.86,437.22,438,SPY,106345500,441.15
financial_modeling_prep,SPY,2022-03-21T00:00:00Z,2022-03-21T21:00:00Z,444.39,0,0.05,0.01125264,444.39,446.46,440.68,444.34,SPY,88349800,443.97
financial_modeling_prep,SPY,2022-03-22T00:00:00Z,2022-03-22T21:00:00Z,449.59,0,3.73,0.83659,449.59,450.58,445.86,445.86,SPY,74650400,447.97
financial_modeling_prep,SPY,2022-03-23T00:00:00Z,2022-03-23T21:00:00Z,443.8,0,-3.11,-0.69589,443.8,448.49,443.71,446.91,SPY,79426100,445.73
financial_modeling_prep,SPY,2022-03-24T00:00:00Z,2022-03-24T21:00:00Z,450.49,0,4.55,1.02,450.49,450.5,444.76,445.94,SPY,64736900,447.92
financial_modeling_prep,SPY,2022-03-25T00:00:00Z,2022-03-25T21:00:00Z,452.69,0,1.53,0.33913,452.69,452.98,448.43,451.16,SPY,77101300,451.32
financial_modeling_prep,SPY,2022-03-28T00:00:00Z,2022-03-28T21:00:00Z,455.91,0,3.85,0.85166,455.91,455.91,450.06,452.06,SPY,68529800,453.49
financial_modeling_prep,SPY,2022-03-29T00:00:00Z,2022-03-29T21:00:00Z,461.55,0,1.53,0.33259,461.55,462.07,457.18,460.02,SPY,86581500,460.2
financial_modeling_prep,SPY,2022-03-30T00:00:00Z,2022-03-30T21:00:00Z,458.7,0,-1.64,-0.35626,458.7,461.2,456.47,460.34,SPY,79666900,459.18
financial_modeling_prep,SPY,2022-03-31T00:00:00Z,2022-03-31T21:00:00Z,451.64,0,-6.25,-1.36,451.64,458.76,451.16,457.89,SPY,121699900,454.86
financial_modeling_prep,SPY,2022-04-01T00:00:00Z,2022-04-01T21:00:00Z,452.92,0,-0.39,-0.08603384,452.92,453.46,449.14,453.31,SPY,89048800,452.21
financial_modeling_prep,SPY,2022-04-04T00:00:00Z,2022-04-04T21:00:00Z,456.8,0,3.67,0.80992,456.8,456.91,452.26,453.13,SPY,59601000,454.78
financial_modeling_prep,SPY,2022-04-05T00:00:00Z,2022-04-05T21:00:00Z,451.03,0,-4.19,-0.92043,451.03,457.83,449.82,455.22,SPY,74214500,453.47
financial_modeling_prep,SPY,2022-04-06T00:00:00Z,2022-04-06T21:00:00Z,446.52,0,-0.37,-0.08279442,446.52,448.93,443.47,446.89,SPY,106898000,446.45
financial_modeling_prep,SPY,2022-04-07T00:00:00Z,2022-04-07T21:00:00Z,448.77,0,3.18,0.71366,448.77,450.69,443.53,445.59,SPY,78097200,447.14
financial_modeling_prep,SPY,2022-04-08T00:00:00Z,2022-04-08T21:00:00Z,447.57,0,-0.4,-0.08929169,447.57,450.63,445.94,447.97,SPY,79272700,448.03
financial_modeling_prep,SPY,2022-04-11T00:00:00Z,2022-04-11T21:00:00Z,439.92,0,-4.19,-0.94346,439.92,445,439.39,444.11,SPY,89770500,442.11
financial_modeling_prep,SPY,2022-04-12T00:00:00Z,2022-04-12T21:00:00Z,438.29,0,-4.79,-1.08,438.29,445.75,436.65,443.08,SPY,84363600,440.94
financial_modeling_prep,SPY,2022-04-13T00:00:00Z,2022-04-13T21:00:00Z,443.31,0,5.28,1.21,443.31,444.11,437.84,438.03,SPY,74070400,440.82
financial_modeling_prep,SPY,2022-04-14T00:00:00Z,2022-04-14T21:00:00Z,437.79,0,-5.76,-1.3,437.79,444.73,437.68,443.55,SPY,97869500,440.94
financial_modeling_prep,SPY,2022-04-18T00:00:00Z,2022-04-18T21:00:00Z,437.97,0,1.16,0.26556,437.97,439.75,435.61,436.81,SPY,66002500,437.53
financial_modeling_prep,SPY,2022-04-19T00:00:00Z,2022-04-19T21:00:00Z,445.04,0,7.18,1.64,445.04,445.8,437.68,437.86,SPY,77821000,441.59
financial_modeling_prep,SPY,2022-04-20T00:00:00Z,2022-04-20T21:00:00Z,444.71,0,-2.21,-0.4945,444.71,447.57,443.48,446.92,SPY,65224400,445.67
financial_modeling_prep,SPY,2022-04-21T00:00:00Z,2022-04-21T21:00:00Z,438.06,0,-10.48,-2.34,438.06,450.01,437.1,448.54,SPY,85417300,443.43
financial_modeling_prep,SPY,2022-04-22T00:00:00Z,2022-04-22T21:00:00Z,426.04,0,-10.87,-2.49,426.04,438.08,425.44,436.91,SPY,132471800,431.62
financial_modeling_prep,SPY,2022-04-25T00:00:00Z,2022-04-25T21:00:00Z,428.51,0,4.84,1.14,428.51,428.69,418.84,423.67,SPY,119647700,424.93
financial_modeling_prep,SPY,2022-04-26T00:00:00Z,2022-04-26T21:00:00Z,416.1,0,-9.73,-2.28,416.1,426.04,416.07,425.83,SPY,103996300,421.01
financial_modeling_prep,SPY,2022-04-27T00:00:00Z,2022-04-27T21:00:00Z,417.27,0,0.03,0.00719011,417.27,422.92,415.01,417.24,SPY,122030000,418.11
financial_modeling_prep,SPY,2022-04-28T00:00:00Z,2022-04-28T21:00:00Z,427.81,0,5.52,1.31,427.81,429.64,417.6,422.29,SPY,105449100,424.34
financial_modeling_prep,SPY,2022-04-29T00:00:00Z,2022-04-29T21:00:00Z,412.0,0,-11.59,-2.74,412,425.87,411.21,423.59,SPY,145491100,418.17
financial_modeling_prep,SPY,2022-05-02T00:00:00Z,2022-05-02T21:00:00Z,414.48,0,2.41,0.58485,414.48,415.92,405.02,412.07,SPY,158312500,411.87
financial_modeling_prep,SPY,2022-05-03T00:00:00Z,2022-05-03T21:00:00Z,416.38,0,1.37,0.33011,416.38,418.93,413.36,415.01,SPY,100028200,415.92
financial_modeling_prep,SPY,2022-05-04T00:00:00Z,2022-05-04T21:00:00Z,429.06,0,11.98,2.87,429.06,429.66,413.71,417.08,SPY,144247900,422.38
financial_modeling_prep,SPY,2022-05-05T00:00:00Z,2022-05-05T21:00:00Z,413.81,0,-10.74,-2.53,413.81,425,409.44,424.55,SPY,172929100,418.2
financial_modeling_prep,SPY,2022-05-06T00:00:00Z,2022-05-06T21:00:00Z,411.34,0,0.24,0.05837996,411.34,414.8,405.73,411.1,SPY,151770800,410.74
financial_modeling_prep,SPY,2022-05-09T00:00:00Z,2022-05-09T21:00:00Z,398.17,0,-6.93,-1.71,398.17,406.41,396.5,405.1,SPY,155586100,401.55
financial_modeling_prep,SPY,2022-05-10T00:00:00Z,2022-05-10T21:00:00Z,399.09,0,-5.4,-1.34,399.09,406.08,394.82,404.49,SPY,132497200,401.12
financial_modeling_prep,SPY,2022-05-11T00:00:00Z,2022-05-11T21:00:00Z,392.75,0,-5.32,-1.34,392.75,404.04,391.96,398.07,SPY,142361000,396.71
financial_modeling_prep,SPY,2022-05-12T00:00:00Z,2022-05-12T21:00:00Z,392.34,0,2.97,0.76277,392.34,395.8,385.15,389.37,SPY,125090800,390.66
financial_modeling_prep,SPY,2022-05-13T00:00:00Z,2022-05-13T21:00:00Z,401.72,0,5.01,1.26,401.72,403.18,395.61,396.71,SPY,104174400,399.3
financial_modeling_prep,SPY,2022-05-16T00:00:00Z,2022-05-16T21:00:00Z,400.09,0,0.11,0.02750138,400.09,403.97,397.6,399.98,SPY,78622400,400.41
financial_modeling_prep,SPY,2022-05-17T00:00:00Z,2022-05-17T21:00:00Z,408.32,0,1.79,0.44031,408.32,408.57,402.58,406.53,SPY,83029700,406.5
financial_modeling_prep,SPY,2022-05-18T00:00:00Z,2022-05-18T21:00:00Z,391.86,0,-11.64,-2.88,391.86,403.8,390.55,403.5,SPY,117674500,397.43
financial_modeling_prep,SPY,2022-05-19T00:00:00Z,2022-05-19T21:00:00Z,389.46,0,0.84,0.21615,389.46,394.14,387.11,388.62,SPY,98510700,389.83
financial_modeling_prep,SPY,2022-05-20T00:00:00Z,2022-05-20T21:00:00Z,389.63,0,-3.62,-0.92053,389.63,397.03,380.54,393.25,SPY,131432200,390.11
financial_modeling_prep,SPY,2022-05-23T00:00:00Z,2022-05-23T21:00:00Z,396.92,0,4.09,1.04,396.92,397.73,390.38,392.83,SPY,76414900,394.47
financial_modeling_prep,SPY,2022-05-24T00:00:00Z,2022-05-24T21:00:00Z,393.89,0,1.33,0.3388,393.89,395.15,386.96,392.56,SPY,91448800,392.14
financial_modeling_prep,SPY,2022-05-25T00:00:00Z,2022-05-25T21:00:00Z,397.37,0,5.06,1.29,397.37,399.45,391.89,392.31,SPY,91472900,395.26
financial_modeling_prep,SPY,2022-05-26T00:00:00Z,2022-05-26T21:00:00Z,405.31,0,6.64,1.67,405.31,407.04,398.45,398.67,SPY,82168300,402.37
financial_modeling_prep,SPY,2022-05-27T00:00:00Z,2022-05-27T21:00:00Z,415.26,0,7.35,1.8,415.26,415.38,407.7,407.91,SPY,84768700,411.56
financial_modeling_prep,SPY,2022-05-31T00:00:00Z,2022-05-31T21:00:00Z,412.93,0,-0.62,-0.14992,412.93,416.46,410.03,413.55,SPY,95937000,413.24
financial_modeling_prep,SPY,2022-06-01T00:00:00Z,2022-06-01T21:00:00Z,409.59,0,-5.58,-1.34,409.59,416.24,406.93,415.17,SPY,86585800,411.98
financial_modeling_prep,SPY,2022-06-02T00:00:00Z,2022-06-02T21:00:00Z,417.39,0,7.97,1.95,417.39,417.44,407.04,409.42,SPY,79609600,412.82
financial_modeling_prep,SPY,2022-06-03T00:00:00Z,2022-06-03T21:00:00Z,410.54,0,-1.86,-0.45102,410.54,414.04,409.51,412.4,SPY,71874300,411.62
financial_modeling_prep,SPY,2022-06-06T00:00:00Z,2022-06-06T21:00:00Z,411.79,0,-2.99,-0.72086,411.79,416.61,410.55,414.78,SPY,57508900,413.43
financial_modeling_prep,SPY,2022-06-07T00:00:00Z,2022-06-07T21:00:00Z,415.74,0,7.64,1.87,415.74,416.22,407.61,408.1,SPY,59272400,411.92
financial_modeling_prep,SPY,2022-06-08T00:00:00Z,2022-06-08T21:00:00Z,411.22,0,-2.71,-0.6547,411.22,415.82,410.38,413.93,SPY,64350000,412.84
financial_modeling_prep,SPY,2022-06-09T00:00:00Z,2022-06-09T21:00:00Z,401.44,0,-7.9,-1.93,401.44,411.74,401.44,409.34,SPY,86289800,405.99
financial_modeling_prep,SPY,2022-06-10T00:00:00Z,2022-06-10T21:00:00Z,389.8,0,-5.08,-1.29,389.8,395.78,389.75,394.88,SPY,132893900,392.55
financial_modeling_prep,SPY,2022-06-13T00:00:00Z,2022-06-13T21:00:00Z,375.0,0,-4.85,-1.28,375,381.81,373.3,379.85,SPY,170004900,377.49
financial_modeling_prep,SPY,2022-06-14T00:00:00Z,2022-06-14T21:00:00Z,373.87,0,-2.98,-0.79077,373.87,377.94,370.59,376.85,SPY,104011800,374.81
financial_modeling_prep,SPY,2022-06-15T00:00:00Z,2022-06-15T21:00:00Z,379.2,0,1.84,0.4876,379.2,383.9,372.12,377.36,SPY,125666800,378.14
financial_modeling_prep,SPY,2022-06-16T00:00:00Z,2022-06-16T21:00:00Z,366.65,0,-3.86,-1.04,366.65,370.94,364.08,370.51,SPY,134473300,368.04
financial_modeling_prep,SPY,2022-06-17T00:00:00Z,2022-06-17T21:00:00Z,365.86,0,0.35,0.09575661,365.86,369.38,362.17,365.51,SPY,111113900,365.73
financial_modeling_prep,SPY,2022-06-21T00:00:00Z,2022-06-21T21:00:00Z,375.07,0,3.18,0.85509,375.07,376.53,371.81,371.89,SPY,76811900,373.83
financial_modeling_prep,SPY,2022-06-22T00:00:00Z,2022-06-22T21:00:00Z,374.39,0,3.77,1.02,374.39,378.72,370.18,370.62,SPY,90059400,373.48
financial_modeling_prep,SPY,2022-06-23T00:00:00Z,2022-06-23T21:00:00Z,378.06,0,1.42,0.37702,378.06,378.83,372.89,376.64,SPY,79292100,376.61
financial_modeling_prep,SPY,2022-06-24T00:00:00Z,2022-06-24T21:00:00Z,390.08,0,8.68,2.28,390.08,390.09,381.37,381.4,SPY,98050300,385.73
financial_modeling_prep,SPY,2022-06-27T00:00:00Z,2022-06-27T21:00:00Z,388.59,0,-2.46,-0.62908,388.59,391.36,387.44,391.05,SPY,66009600,389.61
financial_modeling_prep,SPY,2022-06-28T00:00:00Z,2022-06-28T21:00:00Z,380.65,0,-9.58,-2.45,380.65,393.16,380.53,390.23,SPY,86548900,386.14
financial_modeling_prep,SPY,2022-06-29T00:00:00Z,2022-06-29T21:00:00Z,380.34,0,-0.89,-0.23345,380.34,382.27,378.42,381.23,SPY,65676000,380.57
financial_modeling_prep,SPY,2022-06-30T00:00:00Z,2022-06-30T21:00:00Z,377.25,0,1.01,0.26845,377.25,380.66,372.56,376.24,SPY,112508300,376.68
financial_modeling_prep,SPY,2022-07-01T00:00:00Z,2022-07-01T21:00:00Z,381.24,0,4.68,1.24,381.24,381.7,373.8,376.56,SPY,74839700,378.32
financial_modeling_prep,SPY,2022-07-05T00:00:00Z,2022-07-05T21:00:00Z,381.96,0,6.08,1.62,381.96,381.98,372.9,375.88,SPY,81438000,378.18
financial_modeling_prep,SPY,2022-07-06T00:00:00Z,2022-07-06T21:00:00Z,383.25,0,1.14,0.29834,383.25,385.87,379.6,382.11,SPY,70426200,382.71
financial_modeling_prep,SPY,2022-07-07T00:00:00Z,2022-07-07T21:00:00Z,388.99,0,3.87,1,388.99,389.83,383.27,385.12,SPY,64525900,386.8
financial_modeling_prep,SPY,2022-07-08T00:00:00Z,2022-07-08T21:00:00Z,388.67,0,1.4,0.3615,388.67,390.64,385.66,387.27,SPY,72397800,388.06
financial_modeling_prep,SPY,2022-07-11T00:00:00Z,2022-07-11T21:00:00Z,384.23,0,-1.62,-0.41985,384.23,386.87,383.5,385.85,SPY,58366900,385.11
financial_modeling_prep,SPY,2022-07-12T00:00:00Z,2022-07-12T21:00:00Z,380.83,0,-2.82,-0.73504,380.83,386.16,378.99,383.65,SPY,62219200,382.41
financial_modeling_prep,SPY,2022-07-13T00:00:00Z,2022-07-13T21:00:00Z,378.83,0,3.73,0.9944,378.83,381.92,374.66,375.1,SPY,84224600,377.63
financial_modeling_prep,SPY,2022-07-14T00:00:00Z,2022-07-14T21:00:00Z,377.91,0,4.3,1.15,377.91,379.05,371.04,373.61,SPY,89704800,375.4
financial_modeling_prep,SPY,2022-07-15T00:00:00Z,2022-07-15T21:00:00Z,385.13,0,2.58,0.67442,385.13,385.25,380.54,382.55,SPY,79060400,383.37
financial_modeling_prep,SPY,2022-07-18T00:00:00Z,2022-07-18T21:00:00Z,381.95,0,-6.43,-1.66,381.95,389.09,380.66,388.38,SPY,63203600,385.02
financial_modeling_prep,SPY,2022-07-19T00:00:00Z,2022-07-19T21:00:00Z,392.27,0,6.19,1.6,392.27,392.87,385.39,386.08,SPY,78506000,389.15
financial_modeling_prep,SPY,2022-07-20T00:00:00Z,2022-07-20T21:00:00Z,394.77,0,2.3,0.58603,394.77,396.26,391.03,392.47,SPY,71843800,393.63
