source_id,series_id,event_time,available_at,observed_value,revision_id,change,change_percent,close,high,low,open,previous_close,symbol,volume,vwap
financial_modeling_prep,SPY,2022-06-24T00:00:00Z,2022-06-24T21:00:00Z,0.03179389514891806,0,8.68,2.28,390.08,390.09,381.37,381.4,378.06,SPY,98050300,385.73
financial_modeling_prep,SPY,2022-06-27T00:00:00Z,2022-06-27T21:00:00Z,-0.003819729286300255,0,-2.46,-0.62908,388.59,391.36,387.44,391.05,390.08,SPY,66009600,389.61
financial_modeling_prep,SPY,2022-06-28T00:00:00Z,2022-06-28T21:00:00Z,-0.0204328469595203,0,-9.58,-2.45,380.65,393.16,380.53,390.23,388.59,SPY,86548900,386.14
financial_modeling_prep,SPY,2022-06-29T00:00:00Z,2022-06-29T21:00:00Z,-0.0008143964271640769,0,-0.89,-0.23345,380.34,382.27,378.42,381.23,380.65,SPY,65676000,380.57
financial_modeling_prep,SPY,2022-06-30T00:00:00Z,2022-06-30T21:00:00Z,-0.00812430982804857,0,1.01,0.26845,377.25,380.66,372.56,376.24,380.34,SPY,112508300,376.68
financial_modeling_prep,SPY,2022-07-01T00:00:00Z,2022-07-01T21:00:00Z,0.010576540755467212,0,4.68,1.24,381.24,381.7,373.8,376.56,377.25,SPY,74839700,378.32
financial_modeling_prep,SPY,2022-07-05T00:00:00Z,2022-07-05T21:00:00Z,0.0018885741265344258,0,6.08,1.62,381.96,381.98,372.9,375.88,381.24,SPY,81438000,378.18
financial_modeling_prep,SPY,2022-07-06T00:00:00Z,2022-07-06T21:00:00Z,0.0033773169965440886,0,1.14,0.29834,383.25,385.87,379.6,382.11,381.96,SPY,70426200,382.71
financial_modeling_prep,SPY,2022-07-07T00:00:00Z,2022-07-07T21:00:00Z,0.014977168949771746,0,3.87,1,388.99,389.83,383.27,385.12,383.25,SPY,64525900,386.8
financial_modeling_prep,SPY,2022-07-08T00:00:00Z,2022-07-08T21:00:00Z,-0.0008226432556106555,0,1.4,0.3615,388.67,390.64,385.66,387.27,388.99,SPY,72397800,388.06
financial_modeling_prep,SPY,2022-07-11T00:00:00Z,2022-07-11T21:00:00Z,-0.011423572696632078,0,-1.62,-0.41985,384.23,386.87,383.5,385.85,388.67,SPY,58366900,385.11
financial_modeling_prep,SPY,2022-07-12T00:00:00Z,2022-07-12T21:00:00Z,-0.008848866564297508,0,-2.82,-0.73504,380.83,386.16,378.99,383.65,384.23,SPY,62219200,382.41
financial_modeling_prep,SPY,2022-07-13T00:00:00Z,2022-07-13T21:00:00Z,-0.005251687104482317,0,3.73,0.9944,378.83,381.92,374.66,375.1,380.83,SPY,84224600,377.63
financial_modeling_prep,SPY,2022-07-14T00:00:00Z,2022-07-14T21:00:00Z,-0.002428529947469782,0,4.3,1.15,377.91,379.05,371.04,373.61,378.83,SPY,89704800,375.4
financial_modeling_prep,SPY,2022-07-15T00:00:00Z,2022-07-15T21:00:00Z,0.019105077928607272,0,2.58,0.67442,385.13,385.25,380.54,382.55,377.91,SPY,79060400,383.37
financial_modeling_prep,SPY,2022-07-18T00:00:00Z,2022-07-18T21:00:00Z,-0.008256952197959189,0,-6.43,-1.66,381.95,389.09,380.66,388.38,385.13,SPY,63203600,385.02
financial_modeling_prep,SPY,2022-07-19T00:00:00Z,2022-07-19T21:00:00Z,0.02701924335646022,0,6.19,1.6,392.27,392.87,385.39,386.08,381.95,SPY,78506000,389.15
financial_modeling_prep,SPY,2022-07-20T00:00:00Z,2022-07-20T21:00:00Z,0.006373161342952516,0,2.3,0.58603,394.77,396.26,391.03,392.47,392.27,SPY,71843800,393.63
financial_modeling_prep,SPY,2022-07-21T00:00:00Z,2022-07-21T21:00:00Z,0.010183144615852457,0,4.63,1.17,398.79,398.84,391.63,394.16,394.77,SPY,64903900,395.86
financial_modeling_prep,SPY,2022-07-22T00:00:00Z,2022-07-22T21:00:00Z,-0.00927806615010418,0,-3.83,-0.96009,395.09,400.18,392.75,398.92,398.79,SPY,72197300,396.74
financial_modeling_prep,SPY,2022-07-25T00:00:00Z,2022-07-25T21:00:00Z,0.001214913057784317,0,-0.18,-0.04548326,395.57,396.47,393.21,395.75,395.09,SPY,53631500,395.25
financial_modeling_prep,SPY,2022-07-26T00:00:00Z,2022-07-26T21:00:00Z,-0.011831028642212527,0,-2.95,-0.74904,390.89,394.06,389.95,393.84,395.57,SPY,52946400,392.19
financial_modeling_prep,SPY,2022-07-27T00:00:00Z,2022-07-27T21:00:00Z,0.02596638440481991,0,6.68,1.69,401.04,402.88,394.05,394.36,390.89,SPY,82342100,398.08
financial_modeling_prep,SPY,2022-07-28T00:00:00Z,2022-07-28T21:00:00Z,0.012542389786554864,0,4.18,1.04,406.07,406.8,398.15,401.89,401.04,SPY,73966600,403.23
financial_modeling_prep,SPY,2022-07-29T00:00:00Z,2022-07-29T21:00:00Z,0.014578767207624299,0,4.41,1.08,411.99,413.03,406.77,407.58,406.07,SPY,87003700,409.84
financial_modeling_prep,SPY,2022-08-01T00:00:00Z,2022-08-01T21:00:00Z,-0.0029612369232263624,0,1.62,0.39594,410.77,413.41,408.4,409.15,411.99,SPY,69997500,410.43
financial_modeling_prep,SPY,2022-08-02T00:00:00Z,2022-08-02T21:00:00Z,-0.006597365922535681,0,-1.06,-0.25909,408.06,413,406.82,409.12,410.77,SPY,63435400,409.25
financial_modeling_prep,SPY,2022-08-03T00:00:00Z,2022-08-03T21:00:00Z,0.015659461843846367,0,4.15,1.01,414.45,415.68,410,410.3,408.06,SPY,67820600,412.61
financial_modeling_prep,SPY,2022-08-04T00:00:00Z,2022-08-04T21:00:00Z,-0.0006755941609360994,0,-0.2,-0.04826604,414.17,415.09,412.44,414.37,414.45,SPY,45656600,414.02
financial_modeling_prep,SPY,2022-08-05T00:00:00Z,2022-08-05T21:00:00Z,-0.0016901272424366676,0,3.81,0.93004,413.47,414.15,409.6,409.66,414.17,SPY,56814900,411.72
financial_modeling_prep,SPY,2022-08-08T00:00:00Z,2022-08-08T21:00:00Z,-0.0011609064744722009,0,-2.26,-0.54425,412.99,417.62,411.83,415.25,413.47,SPY,53886100,414.42
financial_modeling_prep,SPY,2022-08-09T00:00:00Z,2022-08-09T21:00:00Z,-0.00397104046102803,0,-0.87,-0.21105,411.35,412.75,410.22,412.22,412.99,SPY,44931800,411.64
financial_modeling_prep,SPY,2022-08-10T00:00:00Z,2022-08-10T21:00:00Z,0.021004011182691018,0,1.21,0.28893,419.99,420.14,416.72,418.78,411.35,SPY,68665700,418.91
financial_modeling_prep,SPY,2022-08-11T00:00:00Z,2022-08-11T21:00:00Z,0.0,0,-3,-0.70924,419.99,424.95,419.21,422.99,419.99,SPY,59489700,421.78
financial_modeling_prep,SPY,2022-08-12T00:00:00Z,2022-08-12T21:00:00Z,0.01692897449939279,0,5.07,1.2,427.1,427.21,421.03,422.03,419.99,SPY,61694500,424.34
financial_modeling_prep,SPY,2022-08-15T00:00:00Z,2022-08-15T21:00:00Z,0.004120814797471395,0,4.09,0.96287,428.86,429.41,424.71,424.77,427.1,SPY,54048300,426.94
financial_modeling_prep,SPY,2022-08-16T00:00:00Z,2022-08-16T21:00:00Z,0.0019586811546892235,0,1.97,0.46057,429.7,431.73,426.88,427.73,428.86,SPY,59289000,429.01
financial_modeling_prep,SPY,2022-08-17T00:00:00Z,2022-08-17T21:00:00Z,-0.007097975331626705,0,0.74,0.17375,426.65,429.5,424.54,425.91,429.7,SPY,63563400,426.65
financial_modeling_prep,SPY,2022-08-18T00:00:00Z,2022-08-18T21:00:00Z,0.0029063635298254287,0,1.03,0.2413,427.89,428.61,425.5,426.86,426.65,SPY,49023200,427.21
financial_modeling_prep,SPY,2022-08-19T00:00:00Z,2022-08-19T21:00:00Z,-0.013438033139358208,0,-2.84,-0.66827,422.14,425.26,421.22,424.98,427.89,SPY,68016900,423.4
financial_modeling_prep,SPY,2022-08-22T00:00:00Z,2022-08-22T21:00:00Z,-0.020822475955843966,0,-3.7,-0.88718,413.35,417.23,412.4,417.05,422.14,SPY,77695600,415.01
financial_modeling_prep,SPY,2022-08-23T00:00:00Z,2022-08-23T21:00:00Z,-0.0024192572880126217,0,-0.55,-0.1332,412.35,415.42,411.77,412.9,413.35,SPY,49105200,413.11
financial_modeling_prep,SPY,2022-08-24T00:00:00Z,2022-08-24T21:00:00Z,0.0032011640596580904,0,1.56,0.37854,413.67,415.11,411.39,412.11,412.35,SPY,49177800,413.07
financial_modeling_prep,SPY,2022-08-25T00:00:00Z,2022-08-25T21:00:00Z,0.014117533299489837,0,4.27,1.03,419.51,419.56,414.09,415.24,413.67,SPY,50942300,417.1
financial_modeling_prep,SPY,2022-08-26T00:00:00Z,2022-08-26T21:00:00Z,-0.03384901432623777,0,-14.08,-3.36,405.31,419.96,405.25,419.39,419.51,SPY,103087000,412.48
financial_modeling_prep,SPY,2022-08-29T00:00:00Z,2022-08-29T21:00:00Z,-0.006612222743085594,0,0.43,0.10691,402.63,405.84,401.2,402.2,405.31,SPY,65370800,402.97
financial_modeling_prep,SPY,2022-08-30T00:00:00Z,2022-08-30T21:00:00Z,-0.01097782082805554,0,-5.64,-1.4,398.21,404.1,396,403.85,402.63,SPY,85652400,400.54
financial_modeling_prep,SPY,2022-08-31T00:00:00Z,2022-08-31T21:00:00Z,-0.007609050500991921,0,-4.75,-1.19,395.18,401.24,395.04,399.93,398.21,SPY,76029700,397.85
financial_modeling_prep,SPY,2022-09-01T00:00:00Z,2022-09-01T21:00:00Z,0.0031378106179462684,0,3.53,0.89847,396.42,396.78,390.04,392.89,395.18,SPY,78740100,394.03
financial_modeling_prep,SPY,2022-09-02T00:00:00Z,2022-09-02T21:00:00Z,-0.01054437213056858,0,-8.04,-2.01,392.24,401.56,390.33,400.28,396.42,SPY,99632100,396.1
financial_modeling_prep,SPY,2022-09-06T00:00:00Z,2022-09-06T21:00:00Z,-0.0037732000815827726,0,-2.37,-0.60285,390.76,394.12,388.42,393.13,392.24,SPY,76637400,391.61
financial_modeling_prep,SPY,2022-09-07T00:00:00Z,2022-09-07T21:00:00Z,0.01796499129900697,0,7.35,1.88,397.78,398.59,390.2,390.43,390.76,SPY,70964200,394.25
financial_modeling_prep,SPY,2022-09-08T00:00:00Z,2022-09-08T21:00:00Z,0.006536276333651836,0,4.99,1.26,400.38,400.86,394.12,395.39,397.78,SPY,80821700,397.69
financial_modeling_prep,SPY,2022-09-09T00:00:00Z,2022-09-09T21:00:00Z,0.015535241520555632,0,3.86,0.95843,406.6,407.51,402.46,402.74,400.38,SPY,76706900,404.83
financial_modeling_prep,SPY,2022-09-12T00:00:00Z,2022-09-12T21:00:00Z,0.010747663551401887,0,2.19,0.53574,410.97,411.73,408.46,408.78,406.6,SPY,69256300,409.99
financial_modeling_prep,SPY,2022-09-13T00:00:00Z,2022-09-13T21:00:00Z,-0.04348249263936543,0,-8.73,-2.17,393.1,403.1,391.92,401.83,410.97,SPY,122947100,397.49
financial_modeling_prep,SPY,2022-09-14T00:00:00Z,2022-09-14T21:00:00Z,0.0038158229458153947,0,0.13,0.03295561,394.6,396.2,391.12,394.47,393.1,SPY,85023700,394.1
financial_modeling_prep,SPY,2022-09-15T00:00:00Z,2022-09-15T21:00:00Z,-0.011353269133299593,0,-2.84,-0.72272,390.12,395.96,388.78,392.96,394.6,SPY,87633800,391.95
financial_modeling_prep,SPY,2022-09-16T00:00:00Z,2022-09-16T21:00:00Z,-0.011688711165795174,0,1.42,0.36966,385.56,386.25,382.11,384.14,390.12,SPY,103084800,384.51
financial_modeling_prep,SPY,2022-09-19T00:00:00Z,2022-09-19T21:00:00Z,0.007754953833385203,0,6.29,1.65,388.55,388.55,382.18,382.26,385.56,SPY,73278500,385.38
financial_modeling_prep,SPY,2022-09-20T00:00:00Z,2022-09-20T21:00:00Z,-0.011478574186076562,0,-0.97,-0.25191,384.09,386.12,381.2,385.06,388.55,SPY,77274900,384.12
financial_modeling_prep,SPY,2022-09-21T00:00:00Z,2022-09-21T21:00:00Z,-0.01744382826941604,0,-8.72,-2.26,377.39,389.31,377.38,386.11,384.09,SPY,106746600,382.55
financial_modeling_prep,SPY,2022-09-22T00:00:00Z,2022-09-22T21:00:00Z,-0.00839979861681539,0,-2.36,-0.62669,374.22,378.3,373.44,376.58,377.39,SPY,89472600,375.63
financial_modeling_prep,SPY,2022-09-23T00:00:00Z,2022-09-23T21:00:00Z,-0.01675485008818356,0,-2.63,-0.7097,367.95,370.62,363.29,370.58,374.22,SPY,122346900,368.11
financial_modeling_prep,SPY,2022-09-26T00:00:00Z,2022-09-26T21:00:00Z,-0.009892648457670794,0,-2.1,-0.57313,364.31,370.21,363.03,366.41,367.95,SPY,92581200,365.99
financial_modeling_prep,SPY,2022-09-27T00:00:00Z,2022-09-27T21:00:00Z,-0.002552770991737785,0,-4.64,-1.26,363.38,370.4,360.87,368.02,364.31,SPY,108294100,365.67
financial_modeling_prep,SPY,2022-09-28T00:00:00Z,2022-09-28T21:00:00Z,0.019676371842148654,0,6.15,1.69,370.53,372.3,362.6,364.38,363.38,SPY,110802200,367.45
financial_modeling_prep,SPY,2022-09-29T00:00:00Z,2022-09-29T21:00:00Z,-0.020888996842360785,0,-4.02,-1.1,362.79,367.11,359.7,366.81,370.53,SPY,112952300,364.1
financial_modeling_prep,SPY,2022-09-30T00:00:00Z,2022-09-30T21:00:00Z,-0.015463491275944818,0,-4.62,-1.28,357.18,365.91,357.04,361.8,362.79,SPY,153711200,360.48
financial_modeling_prep,SPY,2022-10-03T00:00:00Z,2022-10-03T21:00:00Z,0.026401254269555974,0,5.53,1.53,366.61,368.55,359.21,361.08,357.18,SPY,89756500,363.86
financial_modeling_prep,SPY,2022-10-04T00:00:00Z,2022-10-04T21:00:00Z,0.030986607021085133,0,5.57,1.5,377.97,378,366.57,372.4,366.61,SPY,103602800,373.74
financial_modeling_prep,SPY,2022-10-05T00:00:00Z,2022-10-05T21:00:00Z,-0.0023282271079716477,0,3.7,0.99092,377.09,379.46,370.95,373.39,377.97,SPY,88065700,375.22
financial_modeling_prep,SPY,2022-10-06T00:00:00Z,2022-10-06T21:00:00Z,-0.010315839719960751,0,-2.42,-0.64427,373.2,378.72,372.68,375.62,377.09,SPY,82333500,375.06
financial_modeling_prep,SPY,2022-10-07T00:00:00Z,2022-10-07T21:00:00Z,-0.027893890675241062,0,-6.18,-1.67,362.79,373.29,360.94,368.97,373.2,SPY,107789500,366.5
financial_modeling_prep,SPY,2022-10-10T00:00:00Z,2022-10-10T21:00:00Z,-0.007635271093470175,0,-3.94,-1.08,360.02,364.21,357.67,363.96,362.79,SPY,76042800,361.46
financial_modeling_prep,SPY,2022-10-11T00:00:00Z,2022-10-11T21:00:00Z,-0.006332981501027679,0,-0.5,-0.13957,357.74,363.03,355.71,358.24,360.02,SPY,92482800,358.68
financial_modeling_prep,SPY,2022-10-12T00:00:00Z,2022-10-12T21:00:00Z,-0.0032984849331917365,0,-1.61,-0.44951,356.56,359.82,356.3,358.17,357.74,SPY,76991800,357.71
financial_modeling_prep,SPY,2022-10-13T00:00:00Z,2022-10-13T21:00:00Z,0.026391070226609914,0,16.76,4.8,365.97,367.51,348.11,349.21,356.56,SPY,147254500,357.7
financial_modeling_prep,SPY,2022-10-14T00:00:00Z,2022-10-14T21:00:00Z,-0.022788753176489984,0,-10.92,-2.96,357.63,370.26,356.96,368.55,365.97,SPY,123737000,363.35
financial_modeling_prep,SPY,2022-10-17T00:00:00Z,2022-10-17T21:00:00Z,0.025696949361071475,0,2.81,0.77196,366.82,367.98,357.28,364.01,357.63,SPY,93168200,364.02
financial_modeling_prep,SPY,2022-10-18T00:00:00Z,2022-10-18T21:00:00Z,0.011749631972084451,0,-4,-1.07,371.13,375.45,367.52,375.13,366.82,SPY,97162900,372.31
financial_modeling_prep,SPY,2022-10-19T00:00:00Z,2022-10-19T21:00:00Z,-0.007086465658933561,0,-0.49,-0.13279,368.5,371.85,365.55,368.99,371.13,SPY,79746900,368.72
financial_modeling_prep,SPY,2022-10-20T00:00:00Z,2022-10-20T21:00:00Z,-0.008385345997286242,0,-2.62,-0.7119,365.41,372.67,364.61,368.03,368.5,SPY,88283100,367.68
financial_modeling_prep,SPY,2022-10-21T00:00:00Z,2022-10-21T21:00:00Z,0.024301469582113322,0,9.17,2.51,374.29,374.8,363.54,365.12,365.41,SPY,131038400,369.44
financial_modeling_prep,SPY,2022-10-24T00:00:00Z,2022-10-24T21:00:00Z,0.012236501108765951,0,2.98,0.79279,378.87,380.06,373.11,375.89,374.29,SPY,85436900,376.98
financial_modeling_prep,SPY,2022-10-25T00:00:00Z,2022-10-25T21:00:00Z,0.0159685380209571,0,6.13,1.62,384.92,385.25,378.67,378.79,378.87,SPY,78846300,381.91
financial_modeling_prep,SPY,2022-10-26T00:00:00Z,2022-10-26T21:00:00Z,-0.0075340330458277815,0,0.4,0.10482,382.02,387.58,381.35,381.62,384.92,SPY,104087300,383.14
financial_modeling_prep,SPY,2022-10-27T00:00:00Z,2022-10-27T21:00:00Z,-0.005340034553164674,0,-3.09,-0.80664,379.98,385,379.33,383.07,382.02,SPY,81971800,381.85
financial_modeling_prep,SPY,2022-10-28T00:00:00Z,2022-10-28T21:00:00Z,0.023790725827675052,0,9.15,2.41,389.02,389.52,379.68,379.87,379.98,SPY,100302000,384.52
financial_modeling_prep,SPY,2022-10-31T00:00:00Z,2022-10-31T21:00:00Z,-0.007223279008791383,0,-0.23,-0.05951765,386.21,388.4,385.26,386.44,389.02,SPY,96631300,386.58
financial_modeling_prep,SPY,2022-11-01T00:00:00Z,2022-11-01T21:00:00Z,-0.004375857694000618,0,-5.62,-1.44,384.52,390.39,383.29,390.14,386.21,SPY,85407600,387.09
financial_modeling_prep,SPY,2022-11-02T00:00:00Z,2022-11-02T21:00:00Z,-0.025096223863518063,0,-9.03,-2.35,374.87,388.63,374.76,383.9,384.52,SPY,126990400,380.54
financial_modeling_prep,SPY,2022-11-03T00:00:00Z,2022-11-03T21:00:00Z,-0.010296902926347884,0,-0.46,-0.12383,371.01,374.2,368.79,371.47,374.87,SPY,87100100,371.37
financial_modeling_prep,SPY,2022-11-04T00:00:00Z,2022-11-04T21:00:00Z,0.014393143041966594,0,-0.65,-0.17241,376.35,378.87,370,377,371.01,SPY,103505200,375.56
financial_modeling_prep,SPY,2022-11-07T00:00:00Z,2022-11-07T21:00:00Z,0.009565563969708979,0,2.24,0.59305,379.95,380.57,375.53,377.71,376.35,SPY,68286900,378.44
financial_modeling_prep,SPY,2022-11-08T00:00:00Z,2022-11-08T21:00:00Z,0.005395446769311807,0,0.89,0.23353,382,385.12,377.72,381.11,379.95,SPY,84641100,381.49
financial_modeling_prep,SPY,2022-11-09T00:00:00Z,2022-11-09T21:00:00Z,-0.0206020942408377,0,-5.8,-1.53,374.13,381.14,373.61,379.93,382.0,SPY,78495500,377.2
financial_modeling_prep,SPY,2022-11-10T00:00:00Z,2022-11-10T21:00:00Z,0.054954160318605894,0,6.64,1.71,394.69,395.04,385.64,388.05,374.13,SPY,141455800,390.86
financial_modeling_prep,SPY,2022-11-11T00:00:00Z,2022-11-11T21:00:00Z,0.009678481846512543,0,2.92,0.73814,398.51,399.35,393.61,395.59,394.69,SPY,93839900,396.76
financial_modeling_prep,SPY,2022-11-14T00:00:00Z,2022-11-14T21:00:00Z,-0.008506687410604452,0,-1.54,-0.38824,395.12,400.18,394.83,396.66,398.51,SPY,71903500,396.7
financial_modeling_prep,SPY,2022-11-15T00:00:00Z,2022-11-15T21:00:00Z,0.008529054464466501,0,-2.66,-0.66309,398.49,402.31,394.49,401.15,395.12,SPY,93194500,399.11
financial_modeling_prep,SPY,2022-11-16T00:00:00Z,2022-11-16T21:00:00Z,-0.007628798715149765,0,-1.33,-0.3352,395.45,397.78,394.79,396.78,398.49,SPY,68508500,396.2
financial_modeling_prep,SPY,2022-11-17T00:00:00Z,2022-11-17T21:00:00Z,-0.003059805285118178,0,3.78,0.96809,394.24,394.95,390.14,390.46,395.45,SPY,74496300,392.45
financial_modeling_prep,SPY,2022-11-18T00:00:00Z,2022-11-18T21:00:00Z,0.004540381493506329,0,-1.71,-0.42993,396.03,397.81,393.04,397.74,394.24,SPY,92922500,396.15
financial_modeling_prep,SPY,2022-11-21T00:00:00Z,2022-11-21T21:00:00Z,-0.0036360881751382745,0,-0.05,-0.01266977,394.59,395.82,392.66,394.64,396.03,SPY,51243200,394.43
financial_modeling_prep,SPY,2022-11-22T00:00:00Z,2022-11-22T21:00:00Z,0.013457006006234229,0,3.27,0.82445,399.9,400.07,395.15,396.63,394.59,SPY,60429000,397.94
financial_modeling_prep,SPY,2022-11-23T00:00:00Z,2022-11-23T21:00:00Z,0.0063015753938484576,0,2.87,0.71831,402.42,402.93,399.31,399.55,399.9,SPY,68261600,401.05
financial_modeling_prep,SPY,2022-11-25T00:00:00Z,2022-11-25T21:00:00Z,-0.00022364693603704744,0,0.5,0.12443,402.33,402.91,401.54,401.83,402.42,SPY,30545400,402.15
financial_modeling_prep,SPY,2022-11-28T00:00:00Z,2022-11-28T21:00:00Z,-0.015957050182685784,0,-3.18,-0.79681,395.91,400.81,395.11,399.09,402.33,SPY,67881600,397.73
financial_modeling_prep,SPY,2022-11-29T00:00:00Z,2022-11-29T21:00:00Z,-0.0017175620721880946,0,-0.82,-0.20704,395.23,397.3,393.3,396.05,395.91,SPY,52310000,395.47
financial_modeling_prep,SPY,2022-11-30T00:00:00Z,2022-11-30T21:00:00Z,0.03150064519393769,0,12.19,3.08,407.68,407.68,393.48,395.49,395.23,SPY,144566700,401.08
financial_modeling_prep,SPY,2022-12-01T00:00:00Z,2022-12-01T21:00:00Z,-0.0007358712715855864,0,-1.39,-0.34004,407.38,410,404.75,408.77,407.68,SPY,76398200,407.72
financial_modeling_prep,SPY,2022-12-02T00:00:00Z,2022-12-02T21:00:00Z,-0.0011537139771220506,0,4.66,1.16,406.91,407.86,402.14,402.25,407.38,SPY,85342700,404.79
financial_modeling_prep,SPY,2022-12-05T00:00:00Z,2022-12-05T21:00:00Z,-0.017989235948981497,0,-4.36,-1.08,399.59,404.93,398.17,403.95,406.91,SPY,77289800,401.66
financial_modeling_prep,SPY,2022-12-06T00:00:00Z,2022-12-06T21:00:00Z,-0.014414775144523162,0,-5.59,-1.4,393.83,399.99,391.64,399.42,399.59,SPY,77972200,396.22
financial_modeling_prep,SPY,2022-12-07T00:00:00Z,2022-12-07T21:00:00Z,-0.0017012416524895269,0,0.22,0.05598819,393.16,395.64,391.97,392.94,393.83,SPY,65927900,393.43
financial_modeling_prep,SPY,2022-12-08T00:00:00Z,2022-12-08T21:00:00Z,0.007833960728456546,0,1.1,0.27838,396.24,397.36,393.27,395.14,393.16,SPY,60737900,395.5
financial_modeling_prep,SPY,2022-12-09T00:00:00Z,2022-12-09T21:00:00Z,-0.0074702200686453946,0,-1.66,-0.42032,393.28,397.62,393.15,394.94,396.24,SPY,81447700,394.75
financial_modeling_prep,SPY,2022-12-12T00:00:00Z,2022-12-12T21:00:00Z,0.014417209113100071,0,4.84,1.23,398.95,398.95,393.41,394.11,393.28,SPY,75405800,396.36
financial_modeling_prep,SPY,2022-12-13T00:00:00Z,2022-12-13T21:00:00Z,0.007569870911141807,0,-8.25,-2.01,401.97,410.49,399.07,410.22,398.95,SPY,123782500,405.44
financial_modeling_prep,SPY,2022-12-14T00:00:00Z,2022-12-14T21:00:00Z,-0.006393511953628472,0,-2.21,-0.55029,399.4,405.5,396.31,401.61,401.97,SPY,108111300,400.7
financial_modeling_prep,SPY,2022-12-15T00:00:00Z,2022-12-15T21:00:00Z,-0.024461692538808144,0,-4.67,-1.18,389.63,395.25,387.89,394.3,399.4,SPY,117705900,391.77
financial_modeling_prep,SPY,2022-12-16T00:00:00Z,2022-12-16T21:00:00Z,-0.01632317840002062,0,-1.91,-0.49587,383.27,386.58,381.04,385.18,389.63,SPY,119858000,384.02
financial_modeling_prep,SPY,2022-12-19T00:00:00Z,2022-12-19T21:00:00Z,-0.008479661857176413,0,-3.45,-0.89968,380.02,383.82,378.28,383.47,383.27,SPY,79878100,381.4
financial_modeling_prep,SPY,2022-12-20T00:00:00Z,2022-12-20T21:00:00Z,0.001368349034261529,0,1.31,0.34544,380.54,382.23,377.85,379.23,380.02,SPY,74427200,379.96
financial_modeling_prep,SPY,2022-12-21T00:00:00Z,2022-12-21T21:00:00Z,0.014952436011983039,0,2.98,0.77756,386.23,387.41,382.69,383.25,380.54,SPY,78167400,384.9
financial_modeling_prep,SPY,2022-12-22T00:00:00Z,2022-12-22T21:00:00Z,-0.014266110866582027,0,-2.33,-0.60828,380.72,386.21,374.77,383.05,386.23,SPY,100120900,381.19
financial_modeling_prep,SPY,2022-12-23T00:00:00Z,2022-12-23T21:00:00Z,0.005752258877915528,0,3.26,0.85869,382.91,383.06,378.03,379.65,380.72,SPY,59857300,380.91
financial_modeling_prep,SPY,2022-12-27T00:00:00Z,2022-12-27T21:00:00Z,-0.003943485414327208,0,-1.39,-0.36312,381.4,383.15,379.65,382.79,382.91,SPY,51638200,381.75
financial_modeling_prep,SPY,2022-12-28T00:00:00Z,2022-12-28T21:00:00Z,-0.012427897220765427,0,-4.67,-1.22,376.66,383.39,376.42,381.33,381.4,SPY,70911500,379.45
financial_modeling_prep,SPY,2022-12-29T00:00:00Z,2022-12-29T21:00:00Z,0.01800031858970952,0,3.81,1,383.44,384.35,379.08,379.63,376.66,SPY,66970900,381.63
financial_modeling_prep,SPY,2022-12-30T00:00:00Z,2022-12-30T21:00:00Z,-0.002634049655747983,0,1.79,0.47026,382.43,382.58,378.43,380.64,383.44,SPY,84022200,381.02
financial_modeling_prep,SPY,2023-01-03T00:00:00Z,2023-01-03T21:00:00Z,-0.0042099207698140795,0,-3.55,-0.92359,380.82,386.43,377.83,384.37,382.43,SPY,74850700,382.36
financial_modeling_prep,SPY,2023-01-04T00:00:00Z,2023-01-04T21:00:00Z,0.007720182763510275,0,0.58,0.15136,383.76,385.88,380,383.18,380.82,SPY,85934100,383.21
financial_modeling_prep,SPY,2023-01-05T00:00:00Z,2023-01-05T21:00:00Z,-0.011413383364602847,0,-2.34,-0.61301,379.38,381.84,378.76,381.72,383.76,SPY,76970500,380.43
financial_modeling_prep,SPY,2023-01-06T00:00:00Z,2023-01-06T21:00:00Z,0.0229321524592756,0,5.47,1.43,388.08,389.25,379.41,382.61,379.38,SPY,104189600,384.84
financial_modeling_prep,SPY,2023-01-09T00:00:00Z,2023-01-09T21:00:00Z,-0.0005668934240361523,0,-2.51,-0.64298,387.86,393.7,387.67,390.37,388.08,SPY,73978100,389.9
financial_modeling_prep,SPY,2023-01-10T00:00:00Z,2023-01-10T21:00:00Z,0.007012839684422234,0,3.33,0.85991,390.58,390.65,386.27,387.25,387.86,SPY,65358100,388.69
financial_modeling_prep,SPY,2023-01-11T00:00:00Z,2023-01-11T21:00:00Z,0.012647857033130316,0,3.29,0.83879,395.52,395.6,391.38,392.23,390.58,SPY,68881100,393.68
financial_modeling_prep,SPY,2023-01-12T00:00:00Z,2023-01-12T21:00:00Z,0.00364077669902918,0,0.29,0.07310863,396.96,398.49,392.42,396.67,395.52,SPY,90157700,396.14
financial_modeling_prep,SPY,2023-01-13T00:00:00Z,2023-01-13T21:00:00Z,0.003879484079000406,0,4.88,1.24,398.5,399.1,393.34,393.62,396.96,SPY,63903900,396.14
financial_modeling_prep,SPY,2023-01-17T00:00:00Z,2023-01-17T21:00:00Z,-0.0018318695106650518,0,-0.71,-0.17818,397.77,400.23,397.06,398.48,398.5,SPY,62677300,398.39
financial_modeling_prep,SPY,2023-01-18T00:00:00Z,2023-01-18T21:00:00Z,-0.01578801820147313,0,-7.52,-1.88,391.49,400.12,391.28,399.01,397.77,SPY,99632300,395.47
